ID station_name Total_kmers FP_wo_rescue FP_with_rescue      Techno Expected_FP       ratio_FP_wo       ratio_FP_with       NB_kmers_seen_once ratio_kmer_seen_once_Expected_FP       NB_kmers_seen_twice ratio_kmer_seen_twice_Expected_FP       
set100 99SUR0CCKK11 26741436293 3855176015 5071693179 444182822                 hs2000 340671616                 14.89                 1.3                 3855176015 11.32                 4754326834 13.96
set101 128SUR0CCKK11 24135300900 3208801045 5013415518 338694141                 hs2000 307470843                 16.31                 1.1                 3208801045 10.44                 4446551828 14.46
set102 128DCM0CCKK11 23890869326 3998161832 5392036917 365127007                 hs2000 304356916                 17.72                 1.2                 3998161832 13.14                 5037436905 16.55
set103 132SUR0CCKK11 26681347616 4130737645 5512242705 492141371                 hs2000 339906119                 16.22                 1.45                 4130737645 12.15                 5152592252 15.16
set104 132DCM0CCKK11 41310558395 7215864076 9132256538 975317355                 hs2000 526274451                 17.35                 1.85                 7215864076 13.71                 9146376321 17.38
set105 132MES0CCKK11 32302445373 5643932580 7820903556 701765229                 hs2000 411515902                 19.01                 1.71                 5643932580 13.71                 7466475603 18.14
set106 133SUR0CCKK11 43243241973 3981262141 5396509787 479735577                 hs2000 550895808                 9.8                 0.87                 3981262141 7.23                 5087167111 9.23
set107 133DCM0CCKK11 28655023342 3615999695 5165158796 397694029                 hs2000 365049693                 14.15                 1.09                 3615999695 9.91                 4753399546 13.02
set108 133MES0CCKK11 34540667871 5583736553 7669720984 708628583                 hs2000 440029661                 17.43                 1.61                 5583736553 12.69                 7312658370 16.62
set109 137SUR0CCKK11 29402308771 3274882799 4777203395 304292033                 hs2000 374569711                 12.75                 0.81                 3274882799 8.74                 4344875163 11.6
set110 138SUR0CCKK11 27540548614 3994148929 5626774688 438089399                 hs2000 350851881                 16.04                 1.25                 3994148929 11.38                 5191746045 14.8
set111 138DCM0CCKK11 31167994231 5246594208 6751868162 541392897                 hs2000 397063600                 17.0                 1.36                 5246594208 13.21                 6537927733 16.47
set112 140SUR0CCKK11 29811592274 3406577460 4912150574 354213524                 hs2000 379783764                 12.93                 0.93                 3406577460 8.97                 4490476692 11.82
set113 141SUR0CCKK11 27410416849 3199551302 4582400126 340999274                 hs2000 349194071                 13.12                 0.98                 3199551302 9.16                 4178668719 11.97
set114 142SUR0CCKK11 25178538628 3334545462 4733113893 342680372                 hs2000 320761135                 14.76                 1.07                 3334545462 10.4                 4311134560 13.44
set115 142DCM0CCKK11 25004132962 3721032048 5108539148 368154655                 hs2000 318539300                 16.04                 1.16                 3721032048 11.68                 4724784440 14.83
set116 142MES0CCKK11 26207304315 4331909465 6023791064 442715139                 hs2000 333867060                 18.04                 1.33                 4331909465 12.97                 5601882202 16.78
set117 145SUR0CCKK11 28034251415 5672494564 7227985079 593166548                 hs2000 357141391                 20.24                 1.66                 5672494564 15.88                 7007178401 19.62
set118 145MES0CCKK11 28280232226 4940967897 6701968535 574468437                 hs2000 360275055                 18.6                 1.59                 4940967897 13.71                 6318086822 17.54
set119 146SUR0CCKK11 27177559975 4179641239 5878424237 406159634                 hs2000 346227599                 16.98                 1.17                 4179641239 12.07                 5453506811 15.75
set120 146MES0CCKK11 24628041444 4956931964 7056088471 586137357                 hs2000 313748095                 22.49                 1.87                 4956931964 15.8                 6581052525 20.98
set121 148SUR0CCKK11 27475975167 4769388748 6556565164 486966377                 hs2000 350029249                 18.73                 1.39                 4769388748 13.63                 6173493146 17.64
set122 148MES0CCKK11 27069576678 5286255331 7175332183 658675918                 hs2000 344851950                 20.81                 1.91                 5286255331 15.33                 6849189162 19.86
